word,stem,suffix,freq
signal,al,sign,19
signaling,ing,signal,23
signals,s,signal,24
signature,e,signatur,24
signatures,s,signature,24
signboard,ard,signbo,16
signers,s,signer,24
significance,e,significanc,24
signing,ing,sign,23
signpost,t,signpos,20
signposts,s,signpost,24
signs,s,sign,24
sih,h,si,13
silence,e,silenc,24
silences,s,silence,24
silhouette,e,silhouett,24
silhouettes,s,silhouette,24
silica,a,silic,24
silicates,s,silicate,24
silicon,on,silic,18
silicone,e,silicon,24
silk,k,sil,12
silke,e,silk,24
sill,l,sil,12
silo,o,sil,20
silos,s,silo,24
silver,er,silv,23
similarities,s,similaritie,24
similarity,y,similarit,22
simile,e,simil,24
similitude,e,similitud,24
simples,s,simple,24
simpleton,on,simplet,18
simplicities,s,simplicitie,24
simplicitude,e,simplicitud,24
simplicity,y,simplicit,22
simulation,on,simulati,18
sin,in,s,21
sincerity,y,sincerit,22
sine,e,sin,24
sinews,s,sinew,24
sinfulness,s,sinfulnes,24
singer,er,sing,23
singers,s,singer,24
singing,ing,sing,23
single,e,singl,24
singleness,s,singlenes,24
singularity,y,singularit,22
sink,k,sin,12
sinkhole,e,sinkhol,24
sinking,ing,sink,23
sinner,er,sinn,23
sinners,s,sinner,24
sins,s,sin,24
sinuousness,s,sinuousnes,24
sinus,s,sinu,24
sinuses,s,sinuse,24
sinusoids,s,sinusoid,24
sip,p,si,13
sippers,s,sipper,24
sir,r,si,13
siren,en,sir,16
sirens,s,siren,24
sirs,s,sir,24
sister,er,sist,23
sisters,s,sister,24
site,e,sit,24
sites,s,site,24
sitter,er,sitt,23
sitters,s,sitter,24
sitting,ing,sitt,23
sittings,s,sitting,24
situation,on,situati,18
situations,s,situation,24
situs,s,situ,24
sixties,s,sixtie,24
size,e,siz,24
sizes,s,size,24
skates,s,skate,24
skeet,t,skee,20
skeleton,on,skelet,18
skeletons,s,skeleton,24
skepticism,ism,skeptic,18
skeptics,s,skeptic,24
sketch,h,sketc,13
sketchbook,k,sketchboo,12
sketches,s,sketche,24
skewer,er,skew,23
ski,i,sk,16
skid,d,ski,11
skids,s,skid,24
skies,s,skie,24
skiff,f,skif,14
skiffs,s,skiff,24
skiing,ing,ski,23
skiis,s,skii,24
skill,l,skil,12
skillet,t,skille,20
skillfulness,s,skillfulnes,24
skills,s,skill,24
skimming,ing,skimm,23
skin,in,sk,21
skinfolds,s,skinfold,24
skins,s,skin,24
skipper,er,skipp,23
skippers,s,skipper,24
skirmish,h,skirmis,13
skirmishers,s,skirmisher,24
skirmishes,s,skirmishe,24
skirmishing,ing,skirmish,23
skirt,t,skir,20
skirts,s,skirt,24
skis,s,ski,24
skit,t,ski,20
skits,s,skit,24
skull,l,skul,12
skullcap,p,skullca,13
skulls,s,skull,24
skunks,s,skunk,24
sky,y,sk,22
skyjackers,s,skyjacker,24
skylight,t,skyligh,20
skylights,s,skylight,24
skyline,e,skylin,24
skyscraper,er,skyscrap,23
skyscrapers,s,skyscraper,24
skywave,e,skywav,24
slab,b,sla,13
slack,k,slac,12
slacks,s,slack,24
sladang,g,sladan,13
slam,m,sla,16
slanderer,er,slander,23
slanders,s,slander,24
slang,g,slan,13
slant,t,slan,20
slants,s,slant,24
slapstick,k,slapstic,12
slashes,s,slashe,24
slat,t,sla,20
slate,e,slat,24
slats,s,slat,24
slaughter,er,slaught,23
slave,e,slav,24
slavery,y,slaver,22
slaves,s,slave,24
slaying,ing,slay,23
sledding,ing,sledd,23
sleep,p,slee,13
sleeping,ing,sleep,23
sleepwalker,er,sleepwalk,23
sleet,t,slee,20
sleeve,e,sleev,24
sleeves,s,sleeve,24
sleuthing,ing,sleuth,23
slice,e,slic,24
slices,s,slice,24
slick,k,slic,12
slicker,er,slick,23
slickers,s,slicker,24
slide,e,slid,24
slides,s,slide,24
slight,t,sligh,20
slights,s,slight,24
sling,ing,sl,23
slings,s,sling,24
slingshot,t,slingsho,20
slip,p,sli,13
slippage,e,slippag,24
slipper,er,slipp,23
slippers,s,slipper,24
slips,s,slip,24
slipstream,m,slipstrea,16
slit,t,sli,20
slits,s,slit,24
slitter,er,slitt,23
slitters,s,slitter,24
slob,b,slo,13
sloe,e,slo,24
slogan,an,slog,17
slogans,s,slogan,24
sloop,p,sloo,13
slop,p,slo,13
slope,e,slop,24
slopes,s,slope,24
slot,t,slo,20
slots,s,slot,24
slouch,h,slouc,13
slovenliness,s,slovenlines,24
slowing,ing,slow,23
slowness,s,slownes,24
sludge,e,sludg,24
slug,g,slu,13
slugger,er,slugg,23
sluggers,s,slugger,24
slugs,s,slug,24
sluice,e,sluic,24
sluicehouse,e,sluicehous,24
sluices,s,sluice,24
slum,m,slu,16
slumber,er,slumb,23
slump,p,slum,13
slums,s,slum,24
slurries,s,slurrie,24
slyness,s,slynes,24
small,l,smal,12
smallness,s,smallnes,24
smallpox,x,smallpo,7
smalltime,e,smalltim,24
smash,h,smas,13
smatterings,s,smattering,24
smear,ar,sme,18
smell,l,smel,12
smells,s,smell,24
smelts,s,smelt,24
smile,e,smil,24
smiles,s,smile,24
smirk,k,smir,12
smithereens,s,smithereen,24
smithy,y,smith,22
smog,g,smo,13
smoke,e,smok,24
smokehouse,e,smokehous,24
smokers,s,smoker,24
smokescreen,en,smokescre,16
smoothbore,e,smoothbor,24
smoothness,s,smoothnes,24
smu,u,sm,13
smu's,s,smu',24
smugglers,s,smuggler,24
snack,k,snac,12
snacks,s,snack,24
snags,s,snag,24
snail,l,snai,12
snails,s,snail,24
snake,e,snak,24
snakes,s,snake,24
snakestrike,e,snakestrik,24
snap,p,sna,13
snapback,k,snapbac,12
snapdragons,s,snapdragon,24
snapper,er,snapp,23
snapping,ing,snapp,23
snapshots,s,snapshot,24
snare,e,snar,24
snatches,s,snatche,24
sneak,k,snea,12
sneaker,er,sneak,23
sneakers,s,sneaker,24
sneer,er,sne,23
sneers,s,sneer,24
snick,k,snic,12
sniper,er,snip,23
sniping,ing,snip,23
snips,s,snip,24
snivelings,s,sniveling,24
snobbery,y,snobber,22
snobs,s,snob,24
snoring,ing,snor,23
snorkle,e,snorkl,24
snort,t,snor,20
snout,t,snou,20
snow,ow,sn,11
snowball,l,snowbal,12
snowballs,s,snowball,24
snowfall,l,snowfal,12
snowflakes,s,snowflake,24
snows,s,snow,24
snowstorm,m,snowstor,16
snp,p,sn,13
snuffboxes,s,snuffboxe,24
snuffer,er,snuff,23
soaking,ing,soak,23
soap,p,soa,13
soaps,s,soap,24
soapsuds,s,soapsud,24
sobriety,y,sobriet,22
sobriquet,t,sobrique,20
sobs,s,sob,24
soccer,er,socc,23
sociability,y,sociabilit,22
social,al,soci,19
socialism,ism,social,18
socialist,t,socialis,20
sociality,y,socialit,22
socialization,on,socializati,18
societies,s,societie,24
society,y,societ,22
sociologist,t,sociologis,20
sociologists,s,sociologist,24
sociology,y,sociolog,22
sock,k,soc,12
socket,t,socke,20
sockets,s,socket,24
socks,s,sock,24
sod,d,so,11
soda,a,sod,24
soddies,s,soddie,24
sodium,m,sodiu,16
sods,s,sod,24
sofa,a,sof,24
sofas,s,sofa,24
softener,er,soften,23
softening,ing,soften,23
softness,s,softnes,24
softwood,d,softwoo,11
soil,l,soi,12
soils,s,soil,24
soirees,s,soiree,24
sojourn,n,sojour,14
sojourner,er,sojourn,23
sojourners,s,sojourner,24
solace,e,solac,24
solder,er,sold,23
soldier,er,soldi,23
soldiers,s,soldier,24
soldiery,y,soldier,22
sole,e,sol,24
solemnity,y,solemnit,22
solenoid,d,solenoi,11
soles,s,sole,24
solicitor,or,solicit,21
solicitousness,s,solicitousnes,24
solicitude,e,solicitud,24
solid,d,soli,11
solidarity,y,solidarit,22
solidity,y,solidit,22
solids,s,solid,24
solipsism,ism,solips,18
solitary,y,solitar,22
solitude,e,solitud,24
solitudes,s,solitude,24
solo,o,sol,20
soloist,t,solois,20
soloists,s,soloist,24
solos,s,solo,24
solstice,e,solstic,24
solution,on,soluti,18
solutions,s,solution,24
solvency,y,solvenc,22
solvent,t,solven,20
solvents,s,solvent,24
soma,a,som,24
someplace,e,someplac,24
somersault,t,somersaul,20
somersaults,s,somersault,24
somewhere,e,somewher,24
sommelier,er,sommeli,23
somnolence,e,somnolenc,24
son,on,s,18
sonar,ar,son,18
sonata,a,sonat,24
sonatas,s,sonata,24
song,g,son,13
songbook,k,songboo,12
songs,s,song,24
sonnet,t,sonne,20
sonnets,s,sonnet,24
sonny,y,sonn,22
sonofabitch,h,sonofabitc,13
sonogram,m,sonogra,16
sonorities,s,sonoritie,24
sonority,y,sonorit,22
sons,s,son,24
soot,t,soo,20
soothsayers,s,soothsayer,24
sop,p,so,13
sophisticate,e,sophisticat,24
sophisticates,s,sophisticate,24
sophistication,on,sophisticati,18
sophomore,e,sophomor,24
sophomores,s,sophomore,24
soprano,o,sopran,20
sopranos,s,soprano,24
sops,s,sop,24
soreness,s,sorenes,24
sores,s,sore,24
sorghum,m,sorghu,16
sororities,s,sororitie,24
sorority,y,sororit,22
sorption,on,sorpti,18
sorrel,el,sorr,20
sorrow,ow,sorr,11
sorrows,s,sorrow,24
sort,t,sor,20
sortie,e,sorti,24
sorts,s,sort,24
soubriquet,t,soubrique,20
souffle,e,souffl,24
soul,l,sou,12
souls,s,soul,24
sound,d,soun,11
soundness,s,soundnes,24
sounds,s,sound,24
soup,p,sou,13
source,e,sourc,24
sources,s,source,24
sourdough,h,sourdoug,13
soutane,e,soutan,24
southernisms,s,southernism,24
southpaw,aw,southp,9
souvenir,r,souveni,13
souvenirs,s,souvenir,24
sovereign,n,sovereig,14
sovereigns,s,sovereign,24
sovereignty,y,sovereignt,22
soviet,t,sovie,20
sowbelly,y,sowbell,22
sowing,ing,sow,23
soy,y,so,22
soyaburgers,s,soyaburger,24
soybean,an,soybe,17
soybeans,s,soybean,24
spa,a,sp,24
space,e,spac,24
spacecraft,t,spacecraf,20
spacer,er,spac,23
spacers,s,spacer,24
spaces,s,space,24
spaceship,p,spaceshi,13
spacesuit,t,spacesui,20
spacesuits,s,spacesuit,24
spacing,ing,spac,23
spacings,s,spacing,24
spaciousness,s,spaciousnes,24
spade,e,spad,24
spades,s,spade,24
spaghetti,i,spaghett,16
span,an,sp,17
spandrels,s,spandrel,24
spangle,e,spangl,24
spans,s,span,24
spark,k,spar,12
sparkle,e,sparkl,24
sparks,s,spark,24
spasm,m,spas,16
spasms,s,spasm,24
spat,t,spa,20
spate,e,spat,24
spatiality,y,spatialit,22
spats,s,spat,24
spatter,er,spatt,23
speaker,er,speak,23
speakers,s,speaker,24
speaking,ing,speak,23
spear,ar,spe,18
special,al,speci,19
specialist,t,specialis,20
specialists,s,specialist,24
specialization,on,specializati,18
specialties,s,specialtie,24
specialty,y,specialt,22
species,s,specie,24
specification,on,specificati,18
specifications,s,specification,24
specificity,y,specificit,22
specifics,s,specific,24
specimen,men,speci,18
specimens,s,specimen,24
specimentalia,a,specimentali,24
speck,k,spec,12
speckles,s,speckle,24
specks,s,speck,24
spectacle,e,spectacl,24
spectacles,s,spectacle,24
spectator,or,spectat,21
spectators,s,spectator,24
specter,er,spect,23
specters,s,specter,24
spectra,a,spectr,24
spectre,e,spectr,24
spectrometer,er,spectromet,23
spectrophotometer,er,spectrophotomet,23
spectroscopy,y,spectroscop,22
spectrum,m,spectru,16
speculation,on,speculati,18
speculations,s,speculation,24
speculator,or,speculat,21
speculators,s,speculator,24
speech,h,speec,13
speeches,s,speeche,24
speechlessness,s,speechlessnes,24
speed,d,spee,11
speedboat,t,speedboa,20
speedometer,er,speedomet,23
speeds,s,speed,24
spell,l,spel,12
spelling,ing,spell,23
spenders,s,spender,24
spending,ing,spend,23
spewings,s,spewing,24
sphere,e,spher,24
spheres,s,sphere,24
spherules,s,spherule,24
sphynxes,s,sphynxe,24
spice,e,spic,24
spices,s,spice,24
spider,er,spid,23
spies,s,spie,24
spigots,s,spigot,24
spike,e,spik,24
spikes,s,spike,24
spin,in,sp,21
spinach,h,spinac,13
spindle,e,spindl,24
spine,e,spin,24
spinnability,y,spinnabilit,22
spinneret,t,spinnere,20
spiral,al,spir,19
spire,e,spir,24
spires,s,spire,24
spirit,t,spiri,20
spirits,s,spirit,24
spirituality,y,spiritualit,22
spirituals,s,spiritual,24
spit,t,spi,20
spite,e,spit,24
spittle,e,spittl,24
splash,h,splas,13
splashes,s,splashe,24
spleen,en,sple,16
splendor,or,splend,21
splenomegaly,y,splenomegal,22
splice,e,splic,24
splicing,ing,splic,23
splinter,er,splint,23
splinters,s,splinter,24
split,t,spli,20
splits,s,split,24
splotches,s,splotche,24
splurge,e,splurg,24
spoilables,s,spoilable,24
spoilage,e,spoilag,24
spoils,s,spoil,24
spoke,e,spok,24
spokes,s,spoke,24
spokesman,an,spokesm,17
spokesmen,men,spokes,18
sponge,e,spong,24
sponges,s,sponge,24
sponging,ing,spong,23
sponsor,or,spons,21
sponsors,s,sponsor,24
sponsorship,p,sponsorshi,13
spontaneity,y,spontaneit,22
spoof,f,spoo,14
spoon,on,spo,18
spoonful,l,spoonfu,12
spores,s,spore,24
sport,t,spor,20
sports,s,sport,24
sportsman,an,sportsm,17
sportsmanship,p,sportsmanshi,13
sportsmen,men,sports,18
sportswriter,er,sportswrit,23
spot,t,spo,20
spotlight,t,spotligh,20
spots,s,spot,24
spouse,e,spous,24
spouses,s,spouse,24
spout,t,spou,20
sprains,s,sprain,24
sprawl,l,spraw,12
spray,y,spra,22
spraying,ing,spray,23
sprays,s,spray,24
spread,d,sprea,11
spreader,er,spread,23
spreading,ing,spread,23
spreads,s,spread,24
spree,e,spre,24
sprig,g,spri,13
spring,ing,spr,23
springboard,ard,springbo,16
springs,s,spring,24
springtime,e,springtim,24
sprinkle,e,sprinkl,24
sprinkling,ing,sprinkl,23
sprouting,ing,sprout,23
spruce,e,spruc,24
sprue,e,spru,24
spume,e,spum,24
spur,r,spu,13
spurs,s,spur,24
spurt,t,spur,20
sputnik,k,sputni,12
sputniks,s,sputnik,24
spy,y,sp,22
squabbles,s,squabble,24
squabbling,ing,squabbl,23
squad,d,squa,11
squadron,on,squadr,18
squadrons,s,squadron,24
squadroom,m,squadroo,16
squads,s,squad,24
squall,l,squal,12
squalls,s,squall,24
square,e,squar,24
squares,s,square,24
squash,h,squas,13
squat,t,squa,20
squaw,aw,squ,9
squeak,k,squea,12
squeaking,ing,squeak,23
squeal,al,sque,19
squeals,s,squeal,24
squeamishness,s,squeamishnes,24
squeeze,e,squeez,24
squire,e,squir,24
squires,s,squire,24
squirrel,el,squirr,20
squirt,t,squir,20
sr's,s,sr',24
srelease,e,sreleas,24
sreserve,e,sreserv,24
stab,b,sta,13
stabilities,s,stabilitie,24
stability,y,stabilit,22
stabilization,on,stabilizati,18
stabilizers,s,stabilizer,24
stable,e,stabl,24
stableman,an,stablem,17
stables,s,stable,24
stabs,s,stab,24
staccato,o,staccat,20
staccatos,s,staccato,24
stack,k,stac,12
stacks,s,stack,24
stadium,m,stadiu,16
staff,f,staf,14
staffs,s,staff,24
stag,g,sta,13
stage,e,stag,24
stagecoach,h,stagecoac,13
stager,er,stag,23
stages,s,stage,24
staginess,s,stagines,24
stagnation,on,stagnati,18
stags,s,stag,24
stain,in,sta,21
staining,ing,stain,23
stains,s,stain,24
stair,r,stai,13
staircase,e,staircas,24
staircases,s,staircase,24
stairs,s,stair,24
stairway,y,stairwa,22
stairways,s,stairway,24
stairwells,s,stairwell,24
stake,e,stak,24
stakes,s,stake,24
stalemate,e,stalemat,24
stall,l,stal,12
stallion,on,stalli,18
stalls,s,stall,24
stamens,s,stamen,24
stamina,a,stamin,24
stamp,p,stam,13
stampede,e,stamped,24
stamping,ing,stamp,23
stamps,s,stamp,24
stance,e,stanc,24
stances,s,stance,24
stand,d,stan,11
standard,ard,stand,16
standards,s,standard,24
standby,y,standb,22
standing,ing,stand,23
standpoint,t,standpoin,20
stands,s,stand,24
standstill,l,standstil,12
staple,e,stapl,24
staples,s,staple,24
stapling,ing,stapl,23
star,ar,st,18
starch,h,starc,13
stardom,m,stardo,16
stare,e,star,24
stares,s,stare,24
starlet,t,starle,20
starlight,t,starligh,20
starlings,s,starling,24
starre,e,starr,24
stars,s,star,24
start,t,star,20
starter,er,start,23
starting,ing,start,23
starts,s,start,24
startups,s,startup,24
starvation,on,starvati,18
stasis,s,stasi,24
state,e,stat,24
statement,t,statemen,20
statements,s,statement,24
stateroom,m,stateroo,16
states,s,state,24
statesman,an,statesm,17
statesmanship,p,statesmanshi,13
statesmen,men,states,18
static,c,stati,17
station,on,stati,18
stationery,y,stationer,22
stationmaster,er,stationmast,23
stations,s,station,24
statisticians,s,statistician,24
statistics,s,statistic,24
stator,or,stat,21
statuary,y,statuar,22
statue,e,statu,24
statues,s,statue,24
statuette,e,statuett,24
stature,e,statur,24
status,s,statu,24
statuses,s,statuse,24
statute,e,statut,24
statutes,s,statute,24
stay,y,sta,22
stays,s,stay,24
stead,d,stea,11
steadiness,s,steadines,24
steak,k,stea,12
steaks,s,steak,24
stealer,er,steal,23
stealing,ing,steal,23
stealth,th,steal,15
steam,m,stea,16
steamboat,t,steamboa,20
steamer,er,steam,23
steamship,p,steamshi,13
steed,d,stee,11
steel,el,ste,20
steelmaker,er,steelmak,23
steels,s,steel,24
steep,p,stee,13
steeple,e,steepl,24
steeples,s,steeple,24
steer,er,ste,23
steers,s,steer,24
stein,in,ste,21
stem,m,ste,16
stems,s,stem,24
stench,h,stenc,13
stenography,y,stenograph,22
step,p,ste,13
stepchild,d,stepchil,11
stephanotis,s,stephanoti,24
stepladders,s,stepladder,24
stepmother,er,stepmoth,23
stepmothers,s,stepmother,24
steppes,s,steppe,24
steprelationship,p,steprelationshi,13
steps,s,step,24
stepson,on,steps,18
stereo,o,stere,20
stereotype,e,stereotyp,24
stereotypes,s,stereotype,24
sterility,y,sterilit,22
sterilization,on,sterilizati,18
stern,n,ster,14
sterns,s,stern,24
sternum,m,sternu,16
steroid,d,steroi,11
steroids,s,steroid,24
stethoscope,e,stethoscop,24
stevedore,e,stevedor,24
stew,w,ste,6
steward,ard,stew,16
stewardess,s,stewardes,24
stewardesses,s,stewardesse,24
stewards,s,steward,24
stewardship,p,stewardshi,13
stews,s,stew,24
stick,k,stic,12
stickler,er,stickl,23
stickman,an,stickm,17
stickpin,in,stickp,21
sticks,s,stick,24
stiff,f,stif,14
stiffening,ing,stiffen,23
stiffness,s,stiffnes,24
stiffs,s,stiff,24
stigma,a,stigm,24
stigmata,a,stigmat,24
stiletto,o,stilett,20
still,l,stil,12
stillbirths,s,stillbirth,24
stillness,s,stillnes,24
stills,s,still,24
stilts,s,stilt,24
stimulant,t,stimulan,20
stimulants,s,stimulant,24
stimulation,on,stimulati,18
stimulations,s,stimulation,24
stimuli,i,stimul,16
stimulus,s,stimulu,24
sting,ing,st,23
stings,s,sting,24
stink,k,stin,12
stinkpotters,s,stinkpotter,24
stint,t,stin,20
stipulation,on,stipulati,18
stirring,ing,stirr,23
stirrings,s,stirring,24
stirrup,p,stirru,13
stirups,s,stirup,24
stitch,h,stitc,13
stitches,s,stitche,24
stock,k,stoc,12
stockade,e,stockad,24
stockbroker,er,stockbrok,23
stockholder,er,stockhold,23
stockholders,s,stockholder,24
stockings,s,stocking,24
stockpiling,ing,stockpil,23
stockroom,m,stockroo,16
stocks,s,stock,24
stockynges,s,stockynge,24
stoicism,ism,stoic,18
stoker,er,stok,23
stomach,h,stomac,13
stomachs,s,stomach,24
stomack,k,stomac,12
stone,e,ston,24
stones,s,stone,24
stoneware,e,stonewar,24
stool,l,stoo,12
stoop,p,stoo,13
stop,p,sto,13
stopover,er,stopov,23
stopovers,s,stopover,24
stoppage,e,stoppag,24
stoppages,s,stoppage,24
stopper,er,stopp,23
stops,s,stop,24
storage,e,storag,24
store,e,stor,24
storefront,t,storefron,20
storehouse,e,storehous,24
storehouses,s,storehouse,24
storekeepers,s,storekeeper,24
storeroom,m,storeroo,16
stores,s,store,24
stories,s,storie,24
storm,m,stor,16
storms,s,storm,24
story,y,stor,22
storyline,e,storylin,24
storylines,s,storyline,24
storyteller,er,storytell,23
stove,e,stov,24
stoves,s,stove,24
stragglers,s,straggler,24
straightaway,y,straightawa,22
strain,in,stra,21
strains,s,strain,24
strait,t,strai,20
stramonium,m,stramoniu,16
strand,d,stran,11
strands,s,strand,24
strangeness,s,strangenes,24
stranger,er,strang,23
strangers,s,stranger,24
strangulation,on,strangulati,18
strap,p,stra,13
straps,s,strap,24
strata,a,strat,24
stratagem,m,stratage,16
stratagems,s,stratagem,24
strategists,s,strategist,24
strategy,y,strateg,22
stratification,on,stratificati,18
stratosphere,e,stratospher,24
stratum,m,stratu,16
straw,aw,str,9
strawberries,s,strawberrie,24
straws,s,straw,24
stray,y,stra,22
strays,s,stray,24
streak,k,strea,12
streaks,s,streak,24
stream,m,strea,16
streamer,er,stream,23
streamliner,er,streamlin,23
streams,s,stream,24
streamside,e,streamsid,24
street,t,stree,20
streetcar,ar,streetc,18
streetcars,s,streetcar,24
streetlight,t,streetligh,20
streets,s,street,24
strength,th,streng,15
strengthening,ing,strengthen,23
strengths,s,strength,24
stress,s,stres,24
stresses,s,stresse,24
stretch,h,stretc,13
stretcher,er,stretch,23
stretches,s,stretche,24
stretching,ing,stretch,23
strictures,s,stricture,24
stride,e,strid,24
strides,s,stride,24
strife,e,strif,24
strike,e,strik,24
strikebreakers,s,strikebreaker,24
strikes,s,strike,24
striking,ing,strik,23
string,ing,str,23
strings,s,string,24
strip,p,stri,13
stripe,e,strip,24
stripes,s,stripe,24
strippers,s,stripper,24
strips,s,strip,24
striptease,e,stripteas,24
striving,ing,striv,23
strivings,s,striving,24
stroke,e,strok,24
strokes,s,stroke,24
stroking,ing,strok,23
stroll,l,strol,12
stronghold,d,stronghol,11
strongrooms,s,strongroom,24
strophe,e,stroph,24
structure,e,structur,24
structures,s,structure,24
struggle,e,struggl,24
struggles,s,struggle,24
strut,t,stru,20
strychnine,e,strychnin,24
stub,b,stu,13
stubble,e,stubbl,24
stubbornness,s,stubbornnes,24
stubs,s,stub,24
stucco,o,stucc,20
stud,d,stu,11
student,t,studen,20
students,s,student,24
studies,s,studie,24
studio,o,studi,20
studios,s,studio,24
studs,s,stud,24
study,y,stud,22
stuff,f,stuf,14
stump,p,stum,13
stumpage,e,stumpag,24
stumps,s,stump,24
stunts,s,stunt,24
stupidities,s,stupiditie,24
stupidity,y,stupidit,22
stupor,or,stup,21
sturgeon,on,sturge,18
style,e,styl,24
stylemark,k,stylemar,12
styles,s,style,24
styling,ing,styl,23
stylist,t,stylis,20
stylization,on,stylizati,18
styrene,e,styren,24
styrenes,s,styrene,24
suability,y,suabilit,22
suavity,y,suavit,22
sub,b,su,13
subaltern,n,subalter,14
subcommittee,e,subcommitte,24
subconscious,s,subconsciou,24
subcontinent,t,subcontinen,20
subdivision,on,subdivisi,18
subdivisions,s,subdivision,24
subfigures,s,subfigure,24
subgroups,s,subgroup,24
subhumanity,y,subhumanit,22
subject,t,subjec,20
subjectivist,t,subjectivis,20
subjectivists,s,subjectivist,24
subjectivity,y,subjectivit,22
subjects,s,subject,24
subjugation,on,subjugati,18
sublease,e,subleas,24
sublimate,e,sublimat,24
sublime,e,sublim,24
submarine,e,submarin,24
submariners,s,submariner,24
submarines,s,submarine,24
submission,on,submissi,18
submissions,s,submission,24
submitting,ing,submitt,23
submucosa,a,submucos,24
subordinate,e,subordinat,24
subordinates,s,subordinate,24
subordinator,or,subordinat,21
subparagraph,h,subparagrap,13
subparts,s,subpart,24
subpenas,s,subpena,24
subrogation,on,subrogati,18
subroutine,e,subroutin,24
subroutines,s,subroutine,24
subs,s,sub,24
subscribers,s,subscriber,24
subscription,on,subscripti,18
subscripts,s,subscript,24
subsection,on,subsecti,18
subsections,s,subsection,24
subsedies,s,subsedie,24
subservience,e,subservienc,24
subsidiaries,s,subsidiarie,24
subsidiary,y,subsidiar,22
subsidies,s,subsidie,24
subsidy,y,subsid,22
subsistence,e,subsistenc,24
subsoil,l,subsoi,12
subspace,e,subspac,24
subspaces,s,subspace,24
subspecies,s,subspecie,24
substance,e,substanc,24
substances,s,substance,24
substantiation,on,substantiati,18
substitute,e,substitut,24
substitutes,s,substitute,24
substitution,on,substituti,18
substitutions,s,substitution,24
substrate,e,substrat,24
substrates,s,substrate,24
substratum,m,substratu,16
substructure,e,substructur,24
subsystem,m,subsyste,16
subsystems,s,subsystem,24
subterfuges,s,subterfuge,24
subtleties,s,subtletie,24
subtlety,y,subtlet,22
subtraction,on,subtracti,18
subtype,e,subtyp,24
subtypes,s,subtype,24
suburb,b,subur,13
suburbanite,e,suburbanit,24
suburbanites,s,suburbanite,24
suburbia,a,suburbi,24
suburbs,s,suburb,24
subversion,on,subversi,18
subversives,s,subversive,24
subway,y,subwa,22
subways,s,subway,24
success,s,succes,24
successes,s,successe,24
succession,on,successi,18
successor,or,success,21
successors,s,successor,24
successorship,p,successorshi,13
succor,or,succ,21
sucess,s,suces,24
suck,k,suc,12
suckers,s,sucker,24
suction,on,sucti,18
sudden,en,sudd,16
suddenness,s,suddennes,24
suds,s,sud,24
suey,y,sue,22
sufferer,er,suffer,23
sufferers,s,sufferer,24
suffering,ing,suffer,23
sufferings,s,suffering,24
sufficiency,y,sufficienc,22
suffix,x,suffi,7
suffixes,s,suffixe,24
suffocating,ing,suffocat,23
suffocation,on,suffocati,18
suffrage,e,suffrag,24
suffragettes,s,suffragette,24
sugar,ar,sug,18
suggestibility,y,suggestibilit,22
suggestion,on,suggesti,18
suggestions,s,suggestion,24
suicide,e,suicid,24
suicides,s,suicide,24
suit,t,sui,20
suitability,y,suitabilit,22
suitcase,e,suitcas,24
suitcases,s,suitcase,24
suite,e,suit,24
suites,s,suite,24
suitor,or,suit,21
suitors,s,suitor,24
suits,s,suit,24
sulfaquinoxaline,e,sulfaquinoxalin,24
sulfide,e,sulfid,24
sulfur,r,sulfu,13
sulks,s,sulk,24
sulphur,r,sulphu,13
sultans,s,sultan,24
sum,m,su,16
sumac,c,suma,17
summarization,on,summarizati,18
summary,y,summar,22
summation,on,summati,18
summer,er,summ,23
summers,s,summer,24
summertime,e,summertim,24
summit,t,summi,20
summitry,y,summitr,22
summons,s,summon,24
sums,s,sum,24
sun,n,su,14
sunbonnet,t,sunbonne,20
sunburn,n,sunbur,14
sundials,s,sundial,24
sundown,n,sundow,14
sunlight,t,sunligh,20
sunrise,e,sunris,24
suns,s,sun,24
sunset,t,sunse,20
sunshades,s,sunshade,24
sunshield,d,sunshiel,11
sunshine,e,sunshin,24
sunspot,t,sunspo,20
suntan,an,sunt,17
superego,o,supereg,20
superficiality,y,superficialit,22
superhighways,s,superhighway,24
superintendent,t,superintenden,20
superintendents,s,superintendent,24
superior,or,superi,21
superiority,y,superiorit,22
superiors,s,superior,24
superlatives,s,superlative,24
supermachine,e,supermachin,24
supermarket,t,supermarke,20
supermarkets,s,supermarket,24
supernatant,t,supernatan,20
supernatural,al,supernatur,19
supernaturalism,ism,supernatural,18
superposition,on,superpositi,18
superstition,on,superstiti,18
superstitions,s,superstition,24
superstructure,e,superstructur,24
supervision,on,supervisi,18
supervisor,or,supervis,21
supervisors,s,supervisor,24
supper,er,supp,23
suppers,s,supper,24
supplement,t,supplemen,20
supplements,s,supplement,24
suppleness,s,supplenes,24
supplier,er,suppli,23
suppliers,s,supplier,24
supplies,s,supplie,24
supply,y,suppl,22
support,t,suppor,20
supporter,er,support,23
supporters,s,supporter,24
supports,s,support,24
suppositions,s,supposition,24
suppression,on,suppressi,18
supranationalism,ism,supranational,18
supremacy,y,supremac,22
surcease,e,surceas,24
surf,f,sur,14
surface,e,surfac,24
surfaceness,s,surfacenes,24
surfaces,s,surface,24
surfactant,t,surfactan,20
surfactants,s,surfactant,24
surge,e,surg,24
surgeon,on,surge,18
